sample,time,joint_name,actual_position_rad,target_position_rad,error_rad
1,0.010077013,right_hip_yaw_joint,0.0,0.0,0.0
1,0.010077013,right_hip_roll_joint,0.1,0.1,0.0
1,0.010077013,right_hip_pitch_joint,-0.878,-0.63,0.248
1,0.010077013,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
1,0.010077013,right_ankle_pitch_joint,-0.65,-0.91,-0.26
1,0.010077013,right_ankle_roll_joint,-0.1,-0.1,0.0
1,0.010077013,left_hip_yaw_joint,0.0,0.0,0.0
1,0.010077013,left_hip_roll_joint,-0.1,-0.1,0.0
1,0.010077013,left_hip_pitch_joint,0.878,0.63,-0.248
1,0.010077013,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
1,0.010077013,left_ankle_pitch_joint,0.65,0.91,0.26
1,0.010077013,left_ankle_roll_joint,0.1,0.1,0.0
2,0.020076855,right_hip_yaw_joint,0.0,0.0,0.0
2,0.020076855,right_hip_roll_joint,0.1,0.1,0.0
2,0.020076855,right_hip_pitch_joint,-0.878,-0.63,0.248
2,0.020076855,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
2,0.020076855,right_ankle_pitch_joint,-0.65,-0.91,-0.26
2,0.020076855,right_ankle_roll_joint,-0.1,-0.1,0.0
2,0.020076855,left_hip_yaw_joint,0.0,0.0,0.0
2,0.020076855,left_hip_roll_joint,-0.1,-0.1,0.0
2,0.020076855,left_hip_pitch_joint,0.878,0.63,-0.248
2,0.020076855,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
2,0.020076855,left_ankle_pitch_joint,0.65,0.91,0.26
2,0.020076855,left_ankle_roll_joint,0.1,0.1,0.0
3,0.030083406,right_hip_yaw_joint,0.0,0.0,0.0
3,0.030083406,right_hip_roll_joint,0.1,0.1,0.0
3,0.030083406,right_hip_pitch_joint,-0.878,-0.63,0.248
3,0.030083406,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
3,0.030083406,right_ankle_pitch_joint,-0.65,-0.91,-0.26
3,0.030083406,right_ankle_roll_joint,-0.1,-0.1,0.0
3,0.030083406,left_hip_yaw_joint,0.0,0.0,0.0
3,0.030083406,left_hip_roll_joint,-0.1,-0.1,0.0
3,0.030083406,left_hip_pitch_joint,0.878,0.63,-0.248
3,0.030083406,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
3,0.030083406,left_ankle_pitch_joint,0.65,0.91,0.26
3,0.030083406,left_ankle_roll_joint,0.1,0.1,0.0
4,0.040088313,right_hip_yaw_joint,0.0,0.0,0.0
4,0.040088313,right_hip_roll_joint,0.1,0.1,0.0
4,0.040088313,right_hip_pitch_joint,-0.878,-0.63,0.248
4,0.040088313,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
4,0.040088313,right_ankle_pitch_joint,-0.65,-0.91,-0.26
4,0.040088313,right_ankle_roll_joint,-0.1,-0.1,0.0
4,0.040088313,left_hip_yaw_joint,0.0,0.0,0.0
4,0.040088313,left_hip_roll_joint,-0.1,-0.1,0.0
4,0.040088313,left_hip_pitch_joint,0.878,0.63,-0.248
4,0.040088313,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
4,0.040088313,left_ankle_pitch_joint,0.65,0.91,0.26
4,0.040088313,left_ankle_roll_joint,0.1,0.1,0.0
5,0.050064121,right_hip_yaw_joint,0.0,0.0,0.0
5,0.050064121,right_hip_roll_joint,0.1,0.1,0.0
5,0.050064121,right_hip_pitch_joint,-0.878,-0.63,0.248
5,0.050064121,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
5,0.050064121,right_ankle_pitch_joint,-0.65,-0.91,-0.26
5,0.050064121,right_ankle_roll_joint,-0.1,-0.1,0.0
5,0.050064121,left_hip_yaw_joint,0.0,0.0,0.0
5,0.050064121,left_hip_roll_joint,-0.1,-0.1,0.0
5,0.050064121,left_hip_pitch_joint,0.878,0.63,-0.248
5,0.050064121,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
5,0.050064121,left_ankle_pitch_joint,0.65,0.91,0.26
5,0.050064121,left_ankle_roll_joint,0.1,0.1,0.0
6,0.060085591,right_hip_yaw_joint,0.0,0.0,0.0
6,0.060085591,right_hip_roll_joint,0.1,0.1,0.0
6,0.060085591,right_hip_pitch_joint,-0.878,-0.63,0.248
6,0.060085591,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
6,0.060085591,right_ankle_pitch_joint,-0.65,-0.91,-0.26
6,0.060085591,right_ankle_roll_joint,-0.1,-0.1,0.0
6,0.060085591,left_hip_yaw_joint,0.0,0.0,0.0
6,0.060085591,left_hip_roll_joint,-0.1,-0.1,0.0
6,0.060085591,left_hip_pitch_joint,0.878,0.63,-0.248
6,0.060085591,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
6,0.060085591,left_ankle_pitch_joint,0.65,0.91,0.26
6,0.060085591,left_ankle_roll_joint,0.1,0.1,0.0
7,0.070085214,right_hip_yaw_joint,0.0,0.0,0.0
7,0.070085214,right_hip_roll_joint,0.1,0.1,0.0
7,0.070085214,right_hip_pitch_joint,-0.878,-0.63,0.248
7,0.070085214,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
7,0.070085214,right_ankle_pitch_joint,-0.65,-0.91,-0.26
7,0.070085214,right_ankle_roll_joint,-0.1,-0.1,0.0
7,0.070085214,left_hip_yaw_joint,0.0,0.0,0.0
7,0.070085214,left_hip_roll_joint,-0.1,-0.1,0.0
7,0.070085214,left_hip_pitch_joint,0.878,0.63,-0.248
7,0.070085214,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
7,0.070085214,left_ankle_pitch_joint,0.65,0.91,0.26
7,0.070085214,left_ankle_roll_joint,0.1,0.1,0.0
8,0.080061995,right_hip_yaw_joint,0.0,0.0,0.0
8,0.080061995,right_hip_roll_joint,0.1,0.1,0.0
8,0.080061995,right_hip_pitch_joint,-0.878,-0.63,0.248
8,0.080061995,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
8,0.080061995,right_ankle_pitch_joint,-0.65,-0.91,-0.26
8,0.080061995,right_ankle_roll_joint,-0.1,-0.1,0.0
8,0.080061995,left_hip_yaw_joint,0.0,0.0,0.0
8,0.080061995,left_hip_roll_joint,-0.1,-0.1,0.0
8,0.080061995,left_hip_pitch_joint,0.878,0.63,-0.248
8,0.080061995,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
8,0.080061995,left_ankle_pitch_joint,0.65,0.91,0.26
8,0.080061995,left_ankle_roll_joint,0.1,0.1,0.0
9,0.090086437,right_hip_yaw_joint,0.0,0.0,0.0
9,0.090086437,right_hip_roll_joint,0.1,0.1,0.0
9,0.090086437,right_hip_pitch_joint,-0.878,-0.63,0.248
9,0.090086437,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
9,0.090086437,right_ankle_pitch_joint,-0.65,-0.91,-0.26
9,0.090086437,right_ankle_roll_joint,-0.1,-0.1,0.0
9,0.090086437,left_hip_yaw_joint,0.0,0.0,0.0
9,0.090086437,left_hip_roll_joint,-0.1,-0.1,0.0
9,0.090086437,left_hip_pitch_joint,0.878,0.63,-0.248
9,0.090086437,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
9,0.090086437,left_ankle_pitch_joint,0.65,0.91,0.26
9,0.090086437,left_ankle_roll_joint,0.1,0.1,0.0
10,0.100064052,right_hip_yaw_joint,0.0,0.0,0.0
10,0.100064052,right_hip_roll_joint,0.1,0.1,0.0
10,0.100064052,right_hip_pitch_joint,-0.878,-0.63,0.248
10,0.100064052,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
10,0.100064052,right_ankle_pitch_joint,-0.65,-0.91,-0.26
10,0.100064052,right_ankle_roll_joint,-0.1,-0.1,0.0
10,0.100064052,left_hip_yaw_joint,0.0,0.0,0.0
10,0.100064052,left_hip_roll_joint,-0.1,-0.1,0.0
10,0.100064052,left_hip_pitch_joint,0.878,0.63,-0.248
10,0.100064052,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
10,0.100064052,left_ankle_pitch_joint,0.65,0.91,0.26
10,0.100064052,left_ankle_roll_joint,0.1,0.1,0.0
11,0.110065659,right_hip_yaw_joint,0.0,0.0,0.0
11,0.110065659,right_hip_roll_joint,0.1,0.1,0.0
11,0.110065659,right_hip_pitch_joint,-0.878,-0.63,0.248
11,0.110065659,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
11,0.110065659,right_ankle_pitch_joint,-0.65,-0.91,-0.26
11,0.110065659,right_ankle_roll_joint,-0.1,-0.1,0.0
11,0.110065659,left_hip_yaw_joint,0.0,0.0,0.0
11,0.110065659,left_hip_roll_joint,-0.1,-0.1,0.0
11,0.110065659,left_hip_pitch_joint,0.878,0.63,-0.248
11,0.110065659,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
11,0.110065659,left_ankle_pitch_joint,0.65,0.91,0.26
11,0.110065659,left_ankle_roll_joint,0.1,0.1,0.0
12,0.120081596,right_hip_yaw_joint,0.0,0.0,0.0
12,0.120081596,right_hip_roll_joint,0.1,0.1,0.0
12,0.120081596,right_hip_pitch_joint,-0.878,-0.63,0.248
12,0.120081596,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
12,0.120081596,right_ankle_pitch_joint,-0.65,-0.91,-0.26
12,0.120081596,right_ankle_roll_joint,-0.1,-0.1,0.0
12,0.120081596,left_hip_yaw_joint,0.0,0.0,0.0
12,0.120081596,left_hip_roll_joint,-0.1,-0.1,0.0
12,0.120081596,left_hip_pitch_joint,0.878,0.63,-0.248
12,0.120081596,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
12,0.120081596,left_ankle_pitch_joint,0.65,0.91,0.26
12,0.120081596,left_ankle_roll_joint,0.1,0.1,0.0
13,0.130089783,right_hip_yaw_joint,0.0,0.0,0.0
13,0.130089783,right_hip_roll_joint,0.1,0.1,0.0
13,0.130089783,right_hip_pitch_joint,-0.878,-0.63,0.248
13,0.130089783,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
13,0.130089783,right_ankle_pitch_joint,-0.65,-0.91,-0.26
13,0.130089783,right_ankle_roll_joint,-0.1,-0.1,0.0
13,0.130089783,left_hip_yaw_joint,0.0,0.0,0.0
13,0.130089783,left_hip_roll_joint,-0.1,-0.1,0.0
13,0.130089783,left_hip_pitch_joint,0.878,0.63,-0.248
13,0.130089783,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
13,0.130089783,left_ankle_pitch_joint,0.65,0.91,0.26
13,0.130089783,left_ankle_roll_joint,0.1,0.1,0.0
14,0.140081916,right_hip_yaw_joint,0.0,0.0,0.0
14,0.140081916,right_hip_roll_joint,0.1,0.1,0.0
14,0.140081916,right_hip_pitch_joint,-0.878,-0.63,0.248
14,0.140081916,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
14,0.140081916,right_ankle_pitch_joint,-0.65,-0.91,-0.26
14,0.140081916,right_ankle_roll_joint,-0.1,-0.1,0.0
14,0.140081916,left_hip_yaw_joint,0.0,0.0,0.0
14,0.140081916,left_hip_roll_joint,-0.1,-0.1,0.0
14,0.140081916,left_hip_pitch_joint,0.878,0.63,-0.248
14,0.140081916,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
14,0.140081916,left_ankle_pitch_joint,0.65,0.91,0.26
14,0.140081916,left_ankle_roll_joint,0.1,0.1,0.0
15,0.150082683,right_hip_yaw_joint,0.0,0.0,0.0
15,0.150082683,right_hip_roll_joint,0.1,0.1,0.0
15,0.150082683,right_hip_pitch_joint,-0.878,-0.63,0.248
15,0.150082683,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
15,0.150082683,right_ankle_pitch_joint,-0.65,-0.91,-0.26
15,0.150082683,right_ankle_roll_joint,-0.1,-0.1,0.0
15,0.150082683,left_hip_yaw_joint,0.0,0.0,0.0
15,0.150082683,left_hip_roll_joint,-0.1,-0.1,0.0
15,0.150082683,left_hip_pitch_joint,0.878,0.63,-0.248
15,0.150082683,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
15,0.150082683,left_ankle_pitch_joint,0.65,0.91,0.26
15,0.150082683,left_ankle_roll_joint,0.1,0.1,0.0
16,0.160065801,right_hip_yaw_joint,0.0,0.0,0.0
16,0.160065801,right_hip_roll_joint,0.1,0.1,0.0
16,0.160065801,right_hip_pitch_joint,-0.878,-0.63,0.248
16,0.160065801,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
16,0.160065801,right_ankle_pitch_joint,-0.65,-0.91,-0.26
16,0.160065801,right_ankle_roll_joint,-0.1,-0.1,0.0
16,0.160065801,left_hip_yaw_joint,0.0,0.0,0.0
16,0.160065801,left_hip_roll_joint,-0.1,-0.1,0.0
16,0.160065801,left_hip_pitch_joint,0.878,0.63,-0.248
16,0.160065801,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
16,0.160065801,left_ankle_pitch_joint,0.65,0.91,0.26
16,0.160065801,left_ankle_roll_joint,0.1,0.1,0.0
17,0.170060598,right_hip_yaw_joint,0.0,0.0,0.0
17,0.170060598,right_hip_roll_joint,0.1,0.1,0.0
17,0.170060598,right_hip_pitch_joint,-0.878,-0.63,0.248
17,0.170060598,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
17,0.170060598,right_ankle_pitch_joint,-0.65,-0.91,-0.26
17,0.170060598,right_ankle_roll_joint,-0.1,-0.1,0.0
17,0.170060598,left_hip_yaw_joint,0.0,0.0,0.0
17,0.170060598,left_hip_roll_joint,-0.1,-0.1,0.0
17,0.170060598,left_hip_pitch_joint,0.878,0.63,-0.248
17,0.170060598,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
17,0.170060598,left_ankle_pitch_joint,0.65,0.91,0.26
17,0.170060598,left_ankle_roll_joint,0.1,0.1,0.0
18,0.180076635,right_hip_yaw_joint,0.0,0.0,0.0
18,0.180076635,right_hip_roll_joint,0.1,0.1,0.0
18,0.180076635,right_hip_pitch_joint,-0.878,-0.63,0.248
18,0.180076635,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
18,0.180076635,right_ankle_pitch_joint,-0.65,-0.91,-0.26
18,0.180076635,right_ankle_roll_joint,-0.1,-0.1,0.0
18,0.180076635,left_hip_yaw_joint,0.0,0.0,0.0
18,0.180076635,left_hip_roll_joint,-0.1,-0.1,0.0
18,0.180076635,left_hip_pitch_joint,0.878,0.63,-0.248
18,0.180076635,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
18,0.180076635,left_ankle_pitch_joint,0.65,0.91,0.26
18,0.180076635,left_ankle_roll_joint,0.1,0.1,0.0
19,0.190081548,right_hip_yaw_joint,0.0,0.0,0.0
19,0.190081548,right_hip_roll_joint,0.1,0.1,0.0
19,0.190081548,right_hip_pitch_joint,-0.878,-0.63,0.248
19,0.190081548,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
19,0.190081548,right_ankle_pitch_joint,-0.65,-0.91,-0.26
19,0.190081548,right_ankle_roll_joint,-0.1,-0.1,0.0
19,0.190081548,left_hip_yaw_joint,0.0,0.0,0.0
19,0.190081548,left_hip_roll_joint,-0.1,-0.1,0.0
19,0.190081548,left_hip_pitch_joint,0.878,0.63,-0.248
19,0.190081548,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
19,0.190081548,left_ankle_pitch_joint,0.65,0.91,0.26
19,0.190081548,left_ankle_roll_joint,0.1,0.1,0.0
20,0.200060906,right_hip_yaw_joint,0.0,0.0,0.0
20,0.200060906,right_hip_roll_joint,0.1,0.1,0.0
20,0.200060906,right_hip_pitch_joint,-0.878,-0.63,0.248
20,0.200060906,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
20,0.200060906,right_ankle_pitch_joint,-0.65,-0.91,-0.26
20,0.200060906,right_ankle_roll_joint,-0.1,-0.1,0.0
20,0.200060906,left_hip_yaw_joint,0.0,0.0,0.0
20,0.200060906,left_hip_roll_joint,-0.1,-0.1,0.0
20,0.200060906,left_hip_pitch_joint,0.878,0.63,-0.248
20,0.200060906,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
20,0.200060906,left_ankle_pitch_joint,0.65,0.91,0.26
20,0.200060906,left_ankle_roll_joint,0.1,0.1,0.0
21,0.210073155,right_hip_yaw_joint,0.0,0.0,0.0
21,0.210073155,right_hip_roll_joint,0.1,0.1,0.0
21,0.210073155,right_hip_pitch_joint,-0.878,-0.63,0.248
21,0.210073155,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
21,0.210073155,right_ankle_pitch_joint,-0.65,-0.91,-0.26
21,0.210073155,right_ankle_roll_joint,-0.1,-0.1,0.0
21,0.210073155,left_hip_yaw_joint,0.0,0.0,0.0
21,0.210073155,left_hip_roll_joint,-0.1,-0.1,0.0
21,0.210073155,left_hip_pitch_joint,0.878,0.63,-0.248
21,0.210073155,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
21,0.210073155,left_ankle_pitch_joint,0.65,0.91,0.26
21,0.210073155,left_ankle_roll_joint,0.1,0.1,0.0
22,0.220063246,right_hip_yaw_joint,0.0,0.0,0.0
22,0.220063246,right_hip_roll_joint,0.1,0.1,0.0
22,0.220063246,right_hip_pitch_joint,-0.878,-0.63,0.248
22,0.220063246,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
22,0.220063246,right_ankle_pitch_joint,-0.65,-0.91,-0.26
22,0.220063246,right_ankle_roll_joint,-0.1,-0.1,0.0
22,0.220063246,left_hip_yaw_joint,0.0,0.0,0.0
22,0.220063246,left_hip_roll_joint,-0.1,-0.1,0.0
22,0.220063246,left_hip_pitch_joint,0.878,0.63,-0.248
22,0.220063246,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
22,0.220063246,left_ankle_pitch_joint,0.65,0.91,0.26
22,0.220063246,left_ankle_roll_joint,0.1,0.1,0.0
23,0.230080656,right_hip_yaw_joint,0.0,0.0,0.0
23,0.230080656,right_hip_roll_joint,0.1,0.1,0.0
23,0.230080656,right_hip_pitch_joint,-0.878,-0.63,0.248
23,0.230080656,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
23,0.230080656,right_ankle_pitch_joint,-0.65,-0.91,-0.26
23,0.230080656,right_ankle_roll_joint,-0.1,-0.1,0.0
23,0.230080656,left_hip_yaw_joint,0.0,0.0,0.0
23,0.230080656,left_hip_roll_joint,-0.1,-0.1,0.0
23,0.230080656,left_hip_pitch_joint,0.878,0.63,-0.248
23,0.230080656,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
23,0.230080656,left_ankle_pitch_joint,0.65,0.91,0.26
23,0.230080656,left_ankle_roll_joint,0.1,0.1,0.0
24,0.240076749,right_hip_yaw_joint,0.0,0.0,0.0
24,0.240076749,right_hip_roll_joint,0.1,0.1,0.0
24,0.240076749,right_hip_pitch_joint,-0.878,-0.63,0.248
24,0.240076749,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
24,0.240076749,right_ankle_pitch_joint,-0.65,-0.91,-0.26
24,0.240076749,right_ankle_roll_joint,-0.1,-0.1,0.0
24,0.240076749,left_hip_yaw_joint,0.0,0.0,0.0
24,0.240076749,left_hip_roll_joint,-0.1,-0.1,0.0
24,0.240076749,left_hip_pitch_joint,0.878,0.63,-0.248
24,0.240076749,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
24,0.240076749,left_ankle_pitch_joint,0.65,0.91,0.26
24,0.240076749,left_ankle_roll_joint,0.1,0.1,0.0
25,0.250063135,right_hip_yaw_joint,0.0,0.0,0.0
25,0.250063135,right_hip_roll_joint,0.1,0.1,0.0
25,0.250063135,right_hip_pitch_joint,-0.878,-0.63,0.248
25,0.250063135,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
25,0.250063135,right_ankle_pitch_joint,-0.65,-0.91,-0.26
25,0.250063135,right_ankle_roll_joint,-0.1,-0.1,0.0
25,0.250063135,left_hip_yaw_joint,0.0,0.0,0.0
25,0.250063135,left_hip_roll_joint,-0.1,-0.1,0.0
25,0.250063135,left_hip_pitch_joint,0.878,0.63,-0.248
25,0.250063135,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
25,0.250063135,left_ankle_pitch_joint,0.65,0.91,0.26
25,0.250063135,left_ankle_roll_joint,0.1,0.1,0.0
26,0.260060647,right_hip_yaw_joint,0.0,0.0,0.0
26,0.260060647,right_hip_roll_joint,0.1,0.1,0.0
26,0.260060647,right_hip_pitch_joint,-0.878,-0.63,0.248
26,0.260060647,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
26,0.260060647,right_ankle_pitch_joint,-0.65,-0.91,-0.26
26,0.260060647,right_ankle_roll_joint,-0.1,-0.1,0.0
26,0.260060647,left_hip_yaw_joint,0.0,0.0,0.0
26,0.260060647,left_hip_roll_joint,-0.1,-0.1,0.0
26,0.260060647,left_hip_pitch_joint,0.878,0.63,-0.248
26,0.260060647,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
26,0.260060647,left_ankle_pitch_joint,0.65,0.91,0.26
26,0.260060647,left_ankle_roll_joint,0.1,0.1,0.0
27,0.270084551,right_hip_yaw_joint,0.0,0.0,0.0
27,0.270084551,right_hip_roll_joint,0.1,0.1,0.0
27,0.270084551,right_hip_pitch_joint,-0.878,-0.63,0.248
27,0.270084551,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
27,0.270084551,right_ankle_pitch_joint,-0.65,-0.91,-0.26
27,0.270084551,right_ankle_roll_joint,-0.1,-0.1,0.0
27,0.270084551,left_hip_yaw_joint,0.0,0.0,0.0
27,0.270084551,left_hip_roll_joint,-0.1,-0.1,0.0
27,0.270084551,left_hip_pitch_joint,0.878,0.63,-0.248
27,0.270084551,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
27,0.270084551,left_ankle_pitch_joint,0.65,0.91,0.26
27,0.270084551,left_ankle_roll_joint,0.1,0.1,0.0
28,0.280097723,right_hip_yaw_joint,0.0,0.0,0.0
28,0.280097723,right_hip_roll_joint,0.1,0.1,0.0
28,0.280097723,right_hip_pitch_joint,-0.878,-0.63,0.248
28,0.280097723,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
28,0.280097723,right_ankle_pitch_joint,-0.65,-0.91,-0.26
28,0.280097723,right_ankle_roll_joint,-0.1,-0.1,0.0
28,0.280097723,left_hip_yaw_joint,0.0,0.0,0.0
28,0.280097723,left_hip_roll_joint,-0.1,-0.1,0.0
28,0.280097723,left_hip_pitch_joint,0.878,0.63,-0.248
28,0.280097723,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
28,0.280097723,left_ankle_pitch_joint,0.65,0.91,0.26
28,0.280097723,left_ankle_roll_joint,0.1,0.1,0.0
29,0.290086678,right_hip_yaw_joint,0.0,0.0,0.0
29,0.290086678,right_hip_roll_joint,0.1,0.1,0.0
29,0.290086678,right_hip_pitch_joint,-0.878,-0.63,0.248
29,0.290086678,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
29,0.290086678,right_ankle_pitch_joint,-0.65,-0.91,-0.26
29,0.290086678,right_ankle_roll_joint,-0.1,-0.1,0.0
29,0.290086678,left_hip_yaw_joint,0.0,0.0,0.0
29,0.290086678,left_hip_roll_joint,-0.1,-0.1,0.0
29,0.290086678,left_hip_pitch_joint,0.878,0.63,-0.248
29,0.290086678,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
29,0.290086678,left_ankle_pitch_joint,0.65,0.91,0.26
29,0.290086678,left_ankle_roll_joint,0.1,0.1,0.0
30,0.300058362,right_hip_yaw_joint,0.0,0.0,0.0
30,0.300058362,right_hip_roll_joint,0.1,0.1,0.0
30,0.300058362,right_hip_pitch_joint,-0.878,-0.63,0.248
30,0.300058362,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
30,0.300058362,right_ankle_pitch_joint,-0.65,-0.91,-0.26
30,0.300058362,right_ankle_roll_joint,-0.1,-0.1,0.0
30,0.300058362,left_hip_yaw_joint,0.0,0.0,0.0
30,0.300058362,left_hip_roll_joint,-0.1,-0.1,0.0
30,0.300058362,left_hip_pitch_joint,0.878,0.63,-0.248
30,0.300058362,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
30,0.300058362,left_ankle_pitch_joint,0.65,0.91,0.26
30,0.300058362,left_ankle_roll_joint,0.1,0.1,0.0
31,0.310058770,right_hip_yaw_joint,0.0,0.0,0.0
31,0.310058770,right_hip_roll_joint,0.1,0.1,0.0
31,0.310058770,right_hip_pitch_joint,-0.878,-0.63,0.248
31,0.310058770,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
31,0.310058770,right_ankle_pitch_joint,-0.65,-0.91,-0.26
31,0.310058770,right_ankle_roll_joint,-0.1,-0.1,0.0
31,0.310058770,left_hip_yaw_joint,0.0,0.0,0.0
31,0.310058770,left_hip_roll_joint,-0.1,-0.1,0.0
31,0.310058770,left_hip_pitch_joint,0.878,0.63,-0.248
31,0.310058770,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
31,0.310058770,left_ankle_pitch_joint,0.65,0.91,0.26
31,0.310058770,left_ankle_roll_joint,0.1,0.1,0.0
32,0.320078874,right_hip_yaw_joint,0.0,0.0,0.0
32,0.320078874,right_hip_roll_joint,0.1,0.1,0.0
32,0.320078874,right_hip_pitch_joint,-0.878,-0.63,0.248
32,0.320078874,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
32,0.320078874,right_ankle_pitch_joint,-0.65,-0.91,-0.26
32,0.320078874,right_ankle_roll_joint,-0.1,-0.1,0.0
32,0.320078874,left_hip_yaw_joint,0.0,0.0,0.0
32,0.320078874,left_hip_roll_joint,-0.1,-0.1,0.0
32,0.320078874,left_hip_pitch_joint,0.878,0.63,-0.248
32,0.320078874,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
32,0.320078874,left_ankle_pitch_joint,0.65,0.91,0.26
32,0.320078874,left_ankle_roll_joint,0.1,0.1,0.0
33,0.330080173,right_hip_yaw_joint,0.0,0.0,0.0
33,0.330080173,right_hip_roll_joint,0.1,0.1,0.0
33,0.330080173,right_hip_pitch_joint,-0.878,-0.63,0.248
33,0.330080173,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
33,0.330080173,right_ankle_pitch_joint,-0.65,-0.91,-0.26
33,0.330080173,right_ankle_roll_joint,-0.1,-0.1,0.0
33,0.330080173,left_hip_yaw_joint,0.0,0.0,0.0
33,0.330080173,left_hip_roll_joint,-0.1,-0.1,0.0
33,0.330080173,left_hip_pitch_joint,0.878,0.63,-0.248
33,0.330080173,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
33,0.330080173,left_ankle_pitch_joint,0.65,0.91,0.26
33,0.330080173,left_ankle_roll_joint,0.1,0.1,0.0
34,0.340064468,right_hip_yaw_joint,0.0,0.0,0.0
34,0.340064468,right_hip_roll_joint,0.1,0.1,0.0
34,0.340064468,right_hip_pitch_joint,-0.878,-0.63,0.248
34,0.340064468,right_knee_pitch_joint,0.13,0.15,0.01999999999999999
34,0.340064468,right_ankle_pitch_joint,-0.65,-0.91,-0.26
34,0.340064468,right_ankle_roll_joint,-0.1,-0.1,0.0
34,0.340064468,left_hip_yaw_joint,0.0,0.0,0.0
34,0.340064468,left_hip_roll_joint,-0.1,-0.1,0.0
34,0.340064468,left_hip_pitch_joint,0.878,0.63,-0.248
34,0.340064468,left_knee_pitch_joint,-0.13,-0.15,-0.01999999999999999
34,0.340064468,left_ankle_pitch_joint,0.65,0.91,0.26
34,0.340064468,left_ankle_roll_joint,0.1,0.1,0.0
35,0.350068704,right_hip_yaw_joint,0.0,0.0,0.0
35,0.350068704,right_hip_roll_joint,0.1,0.1,0.0
35,0.350068704,right_hip_pitch_joint,-0.878,-0.63,0.248
