sample,time,joint_name,actual_position_rad,target_position_rad,error_rad
80,0.800085390,right_hip_roll_joint,0.1,0.1,0.0
80,0.800085390,right_hip_pitch_joint,-0.878,-0.878,0.0
80,0.800085390,right_knee_pitch_joint,0.13,0.13,0.0
80,0.800085390,right_ankle_pitch_joint,-0.65,-0.65,0.0
80,0.800085390,right_ankle_roll_joint,-0.1,-0.1,0.0
80,0.800085390,left_hip_yaw_joint,0.0,0.0,0.0
80,0.800085390,left_hip_roll_joint,-0.1,-0.1,0.0
80,0.800085390,left_hip_pitch_joint,0.878,0.878,0.0
80,0.800085390,left_knee_pitch_joint,-0.13,-0.13,0.0
80,0.800085390,left_ankle_pitch_joint,0.65,0.65,0.0
80,0.800085390,left_ankle_roll_joint,0.1,0.1,0.0
81,0.810071897,right_hip_yaw_joint,0.0,0.0,0.0
81,0.810071897,right_hip_roll_joint,0.1,0.1,0.0
81,0.810071897,right_hip_pitch_joint,-0.878,-0.878,0.0
81,0.810071897,right_knee_pitch_joint,0.13,0.13,0.0
81,0.810071897,right_ankle_pitch_joint,-0.65,-0.65,0.0
81,0.810071897,right_ankle_roll_joint,-0.1,-0.1,0.0
81,0.810071897,left_hip_yaw_joint,0.0,0.0,0.0
81,0.810071897,left_hip_roll_joint,-0.1,-0.1,0.0
81,0.810071897,left_hip_pitch_joint,0.878,0.878,0.0
81,0.810071897,left_knee_pitch_joint,-0.13,-0.13,0.0
81,0.810071897,left_ankle_pitch_joint,0.65,0.65,0.0
81,0.810071897,left_ankle_roll_joint,0.1,0.1,0.0
82,0.820077151,right_hip_yaw_joint,0.0,0.0,0.0
82,0.820077151,right_hip_roll_joint,0.1,0.1,0.0
82,0.820077151,right_hip_pitch_joint,-0.878,-0.878,0.0
82,0.820077151,right_knee_pitch_joint,0.13,0.13,0.0
82,0.820077151,right_ankle_pitch_joint,-0.65,-0.65,0.0
82,0.820077151,right_ankle_roll_joint,-0.1,-0.1,0.0
82,0.820077151,left_hip_yaw_joint,0.0,0.0,0.0
82,0.820077151,left_hip_roll_joint,-0.1,-0.1,0.0
82,0.820077151,left_hip_pitch_joint,0.878,0.878,0.0
82,0.820077151,left_knee_pitch_joint,-0.13,-0.13,0.0
82,0.820077151,left_ankle_pitch_joint,0.65,0.65,0.0
82,0.820077151,left_ankle_roll_joint,0.1,0.1,0.0
83,0.830083218,right_hip_yaw_joint,0.0,0.0,0.0
83,0.830083218,right_hip_roll_joint,0.1,0.1,0.0
83,0.830083218,right_hip_pitch_joint,-0.878,-0.878,0.0
83,0.830083218,right_knee_pitch_joint,0.13,0.13,0.0
83,0.830083218,right_ankle_pitch_joint,-0.65,-0.65,0.0
83,0.830083218,right_ankle_roll_joint,-0.1,-0.1,0.0
83,0.830083218,left_hip_yaw_joint,0.0,0.0,0.0
83,0.830083218,left_hip_roll_joint,-0.1,-0.1,0.0
83,0.830083218,left_hip_pitch_joint,0.878,0.878,0.0
83,0.830083218,left_knee_pitch_joint,-0.13,-0.13,0.0
83,0.830083218,left_ankle_pitch_joint,0.65,0.65,0.0
83,0.830083218,left_ankle_roll_joint,0.1,0.1,0.0
84,0.840057686,right_hip_yaw_joint,0.0,0.0,0.0
84,0.840057686,right_hip_roll_joint,0.1,0.1,0.0
84,0.840057686,right_hip_pitch_joint,-0.878,-0.878,0.0
84,0.840057686,right_knee_pitch_joint,0.13,0.13,0.0
84,0.840057686,right_ankle_pitch_joint,-0.65,-0.65,0.0
84,0.840057686,right_ankle_roll_joint,-0.1,-0.1,0.0
84,0.840057686,left_hip_yaw_joint,0.0,0.0,0.0
84,0.840057686,left_hip_roll_joint,-0.1,-0.1,0.0
84,0.840057686,left_hip_pitch_joint,0.878,0.878,0.0
84,0.840057686,left_knee_pitch_joint,-0.13,-0.13,0.0
84,0.840057686,left_ankle_pitch_joint,0.65,0.65,0.0
84,0.840057686,left_ankle_roll_joint,0.1,0.1,0.0
85,0.850077562,right_hip_yaw_joint,0.0,0.0,0.0
85,0.850077562,right_hip_roll_joint,0.1,0.1,0.0
85,0.850077562,right_hip_pitch_joint,-0.878,-0.878,0.0
85,0.850077562,right_knee_pitch_joint,0.13,0.13,0.0
85,0.850077562,right_ankle_pitch_joint,-0.65,-0.65,0.0
85,0.850077562,right_ankle_roll_joint,-0.1,-0.1,0.0
85,0.850077562,left_hip_yaw_joint,0.0,0.0,0.0
85,0.850077562,left_hip_roll_joint,-0.1,-0.1,0.0
85,0.850077562,left_hip_pitch_joint,0.878,0.878,0.0
85,0.850077562,left_knee_pitch_joint,-0.13,-0.13,0.0
85,0.850077562,left_ankle_pitch_joint,0.65,0.65,0.0
85,0.850077562,left_ankle_roll_joint,0.1,0.1,0.0
86,0.860098485,right_hip_yaw_joint,0.0,0.0,0.0
86,0.860098485,right_hip_roll_joint,0.1,0.1,0.0
86,0.860098485,right_hip_pitch_joint,-0.878,-0.878,0.0
86,0.860098485,right_knee_pitch_joint,0.13,0.13,0.0
86,0.860098485,right_ankle_pitch_joint,-0.65,-0.65,0.0
86,0.860098485,right_ankle_roll_joint,-0.1,-0.1,0.0
86,0.860098485,left_hip_yaw_joint,0.0,0.0,0.0
86,0.860098485,left_hip_roll_joint,-0.1,-0.1,0.0
86,0.860098485,left_hip_pitch_joint,0.878,0.878,0.0
86,0.860098485,left_knee_pitch_joint,-0.13,-0.13,0.0
86,0.860098485,left_ankle_pitch_joint,0.65,0.65,0.0
86,0.860098485,left_ankle_roll_joint,0.1,0.1,0.0
87,0.870084587,right_hip_yaw_joint,0.0,0.0,0.0
87,0.870084587,right_hip_roll_joint,0.1,0.1,0.0
87,0.870084587,right_hip_pitch_joint,-0.878,-0.878,0.0
87,0.870084587,right_knee_pitch_joint,0.13,0.13,0.0
87,0.870084587,right_ankle_pitch_joint,-0.65,-0.65,0.0
87,0.870084587,right_ankle_roll_joint,-0.1,-0.1,0.0
87,0.870084587,left_hip_yaw_joint,0.0,0.0,0.0
87,0.870084587,left_hip_roll_joint,-0.1,-0.1,0.0
87,0.870084587,left_hip_pitch_joint,0.878,0.878,0.0
87,0.870084587,left_knee_pitch_joint,-0.13,-0.13,0.0
87,0.870084587,left_ankle_pitch_joint,0.65,0.65,0.0
87,0.870084587,left_ankle_roll_joint,0.1,0.1,0.0
88,0.880077874,right_hip_yaw_joint,0.0,0.0,0.0
88,0.880077874,right_hip_roll_joint,0.1,0.1,0.0
88,0.880077874,right_hip_pitch_joint,-0.878,-0.878,0.0
88,0.880077874,right_knee_pitch_joint,0.13,0.13,0.0
88,0.880077874,right_ankle_pitch_joint,-0.65,-0.65,0.0
88,0.880077874,right_ankle_roll_joint,-0.1,-0.1,0.0
88,0.880077874,left_hip_yaw_joint,0.0,0.0,0.0
88,0.880077874,left_hip_roll_joint,-0.1,-0.1,0.0
88,0.880077874,left_hip_pitch_joint,0.878,0.878,0.0
88,0.880077874,left_knee_pitch_joint,-0.13,-0.13,0.0
88,0.880077874,left_ankle_pitch_joint,0.65,0.65,0.0
88,0.880077874,left_ankle_roll_joint,0.1,0.1,0.0
89,0.890071420,right_hip_yaw_joint,0.0,0.0,0.0
89,0.890071420,right_hip_roll_joint,0.1,0.1,0.0
89,0.890071420,right_hip_pitch_joint,-0.878,-0.878,0.0
89,0.890071420,right_knee_pitch_joint,0.13,0.13,0.0
89,0.890071420,right_ankle_pitch_joint,-0.65,-0.65,0.0
89,0.890071420,right_ankle_roll_joint,-0.1,-0.1,0.0
89,0.890071420,left_hip_yaw_joint,0.0,0.0,0.0
89,0.890071420,left_hip_roll_joint,-0.1,-0.1,0.0
89,0.890071420,left_hip_pitch_joint,0.878,0.878,0.0
89,0.890071420,left_knee_pitch_joint,-0.13,-0.13,0.0
89,0.890071420,left_ankle_pitch_joint,0.65,0.65,0.0
89,0.890071420,left_ankle_roll_joint,0.1,0.1,0.0
90,0.900080213,right_hip_yaw_joint,0.0,0.0,0.0
90,0.900080213,right_hip_roll_joint,0.1,0.1,0.0
90,0.900080213,right_hip_pitch_joint,-0.878,-0.878,0.0
90,0.900080213,right_knee_pitch_joint,0.13,0.13,0.0
90,0.900080213,right_ankle_pitch_joint,-0.65,-0.65,0.0
90,0.900080213,right_ankle_roll_joint,-0.1,-0.1,0.0
90,0.900080213,left_hip_yaw_joint,0.0,0.0,0.0
90,0.900080213,left_hip_roll_joint,-0.1,-0.1,0.0
90,0.900080213,left_hip_pitch_joint,0.878,0.878,0.0
90,0.900080213,left_knee_pitch_joint,-0.13,-0.13,0.0
90,0.900080213,left_ankle_pitch_joint,0.65,0.65,0.0
90,0.900080213,left_ankle_roll_joint,0.1,0.1,0.0
91,0.910071317,right_hip_yaw_joint,0.0,0.0,0.0
91,0.910071317,right_hip_roll_joint,0.1,0.1,0.0
91,0.910071317,right_hip_pitch_joint,-0.878,-0.878,0.0
91,0.910071317,right_knee_pitch_joint,0.13,0.13,0.0
91,0.910071317,right_ankle_pitch_joint,-0.65,-0.65,0.0
91,0.910071317,right_ankle_roll_joint,-0.1,-0.1,0.0
91,0.910071317,left_hip_yaw_joint,0.0,0.0,0.0
91,0.910071317,left_hip_roll_joint,-0.1,-0.1,0.0
91,0.910071317,left_hip_pitch_joint,0.878,0.878,0.0
91,0.910071317,left_knee_pitch_joint,-0.13,-0.13,0.0
91,0.910071317,left_ankle_pitch_joint,0.65,0.65,0.0
91,0.910071317,left_ankle_roll_joint,0.1,0.1,0.0
92,0.920072645,right_hip_yaw_joint,0.0,0.0,0.0
92,0.920072645,right_hip_roll_joint,0.1,0.1,0.0
92,0.920072645,right_hip_pitch_joint,-0.878,-0.878,0.0
92,0.920072645,right_knee_pitch_joint,0.13,0.13,0.0
92,0.920072645,right_ankle_pitch_joint,-0.65,-0.65,0.0
92,0.920072645,right_ankle_roll_joint,-0.1,-0.1,0.0
92,0.920072645,left_hip_yaw_joint,0.0,0.0,0.0
92,0.920072645,left_hip_roll_joint,-0.1,-0.1,0.0
92,0.920072645,left_hip_pitch_joint,0.878,0.878,0.0
92,0.920072645,left_knee_pitch_joint,-0.13,-0.13,0.0
92,0.920072645,left_ankle_pitch_joint,0.65,0.65,0.0
92,0.920072645,left_ankle_roll_joint,0.1,0.1,0.0
93,0.930076656,right_hip_yaw_joint,0.0,0.0,0.0
93,0.930076656,right_hip_roll_joint,0.1,0.1,0.0
93,0.930076656,right_hip_pitch_joint,-0.878,-0.878,0.0
93,0.930076656,right_knee_pitch_joint,0.13,0.13,0.0
93,0.930076656,right_ankle_pitch_joint,-0.65,-0.65,0.0
93,0.930076656,right_ankle_roll_joint,-0.1,-0.1,0.0
93,0.930076656,left_hip_yaw_joint,0.0,0.0,0.0
93,0.930076656,left_hip_roll_joint,-0.1,-0.1,0.0
93,0.930076656,left_hip_pitch_joint,0.878,0.878,0.0
93,0.930076656,left_knee_pitch_joint,-0.13,-0.13,0.0
93,0.930076656,left_ankle_pitch_joint,0.65,0.65,0.0
93,0.930076656,left_ankle_roll_joint,0.1,0.1,0.0
94,0.940078755,right_hip_yaw_joint,0.0,0.0,0.0
94,0.940078755,right_hip_roll_joint,0.1,0.1,0.0
94,0.940078755,right_hip_pitch_joint,-0.878,-0.878,0.0
94,0.940078755,right_knee_pitch_joint,0.13,0.13,0.0
94,0.940078755,right_ankle_pitch_joint,-0.65,-0.65,0.0
94,0.940078755,right_ankle_roll_joint,-0.1,-0.1,0.0
94,0.940078755,left_hip_yaw_joint,0.0,0.0,0.0
94,0.940078755,left_hip_roll_joint,-0.1,-0.1,0.0
94,0.940078755,left_hip_pitch_joint,0.878,0.878,0.0
94,0.940078755,left_knee_pitch_joint,-0.13,-0.13,0.0
94,0.940078755,left_ankle_pitch_joint,0.65,0.65,0.0
94,0.940078755,left_ankle_roll_joint,0.1,0.1,0.0
95,0.950073153,right_hip_yaw_joint,0.0,0.0,0.0
95,0.950073153,right_hip_roll_joint,0.1,0.1,0.0
95,0.950073153,right_hip_pitch_joint,-0.878,-0.878,0.0
95,0.950073153,right_knee_pitch_joint,0.13,0.13,0.0
95,0.950073153,right_ankle_pitch_joint,-0.65,-0.65,0.0
95,0.950073153,right_ankle_roll_joint,-0.1,-0.1,0.0
95,0.950073153,left_hip_yaw_joint,0.0,0.0,0.0
95,0.950073153,left_hip_roll_joint,-0.1,-0.1,0.0
95,0.950073153,left_hip_pitch_joint,0.878,0.878,0.0
95,0.950073153,left_knee_pitch_joint,-0.13,-0.13,0.0
95,0.950073153,left_ankle_pitch_joint,0.65,0.65,0.0
95,0.950073153,left_ankle_roll_joint,0.1,0.1,0.0
96,0.960061223,right_hip_yaw_joint,0.0,0.0,0.0
96,0.960061223,right_hip_roll_joint,0.1,0.1,0.0
96,0.960061223,right_hip_pitch_joint,-0.878,-0.878,0.0
96,0.960061223,right_knee_pitch_joint,0.13,0.13,0.0
96,0.960061223,right_ankle_pitch_joint,-0.65,-0.65,0.0
96,0.960061223,right_ankle_roll_joint,-0.1,-0.1,0.0
96,0.960061223,left_hip_yaw_joint,0.0,0.0,0.0
96,0.960061223,left_hip_roll_joint,-0.1,-0.1,0.0
96,0.960061223,left_hip_pitch_joint,0.878,0.878,0.0
96,0.960061223,left_knee_pitch_joint,-0.13,-0.13,0.0
96,0.960061223,left_ankle_pitch_joint,0.65,0.65,0.0
96,0.960061223,left_ankle_roll_joint,0.1,0.1,0.0
97,0.970079416,right_hip_yaw_joint,0.0,0.0,0.0
97,0.970079416,right_hip_roll_joint,0.1,0.1,0.0
97,0.970079416,right_hip_pitch_joint,-0.878,-0.878,0.0
97,0.970079416,right_knee_pitch_joint,0.13,0.13,0.0
97,0.970079416,right_ankle_pitch_joint,-0.65,-0.65,0.0
97,0.970079416,right_ankle_roll_joint,-0.1,-0.1,0.0
97,0.970079416,left_hip_yaw_joint,0.0,0.0,0.0
97,0.970079416,left_hip_roll_joint,-0.1,-0.1,0.0
97,0.970079416,left_hip_pitch_joint,0.878,0.878,0.0
97,0.970079416,left_knee_pitch_joint,-0.13,-0.13,0.0
97,0.970079416,left_ankle_pitch_joint,0.65,0.65,0.0
97,0.970079416,left_ankle_roll_joint,0.1,0.1,0.0
98,0.980078869,right_hip_yaw_joint,0.0,0.0,0.0
98,0.980078869,right_hip_roll_joint,0.1,0.1,0.0
98,0.980078869,right_hip_pitch_joint,-0.878,-0.878,0.0
98,0.980078869,right_knee_pitch_joint,0.13,0.13,0.0
98,0.980078869,right_ankle_pitch_joint,-0.65,-0.65,0.0
98,0.980078869,right_ankle_roll_joint,-0.1,-0.1,0.0
98,0.980078869,left_hip_yaw_joint,0.0,0.0,0.0
98,0.980078869,left_hip_roll_joint,-0.1,-0.1,0.0
98,0.980078869,left_hip_pitch_joint,0.878,0.878,0.0
98,0.980078869,left_knee_pitch_joint,-0.13,-0.13,0.0
98,0.980078869,left_ankle_pitch_joint,0.65,0.65,0.0
98,0.980078869,left_ankle_roll_joint,0.1,0.1,0.0
99,0.990059489,right_hip_yaw_joint,0.0,0.0,0.0
99,0.990059489,right_hip_roll_joint,0.1,0.1,0.0
99,0.990059489,right_hip_pitch_joint,-0.878,-0.878,0.0
99,0.990059489,right_knee_pitch_joint,0.13,0.13,0.0
99,0.990059489,right_ankle_pitch_joint,-0.65,-0.65,0.0
99,0.990059489,right_ankle_roll_joint,-0.1,-0.1,0.0
99,0.990059489,left_hip_yaw_joint,0.0,0.0,0.0
99,0.990059489,left_hip_roll_joint,-0.1,-0.1,0.0
99,0.990059489,left_hip_pitch_joint,0.878,0.878,0.0
99,0.990059489,left_knee_pitch_joint,-0.13,-0.13,0.0
99,0.990059489,left_ankle_pitch_joint,0.65,0.65,0.0
99,0.990059489,left_ankle_roll_joint,0.1,0.1,0.0
100,1.000060119,right_hip_yaw_joint,0.0,0.0,0.0
100,1.000060119,right_hip_roll_joint,0.1,0.1,0.0
100,1.000060119,right_hip_pitch_joint,-0.878,-0.878,0.0
100,1.000060119,right_knee_pitch_joint,0.13,0.13,0.0
100,1.000060119,right_ankle_pitch_joint,-0.65,-0.65,0.0
100,1.000060119,right_ankle_roll_joint,-0.1,-0.1,0.0
100,1.000060119,left_hip_yaw_joint,0.0,0.0,0.0
100,1.000060119,left_hip_roll_joint,-0.1,-0.1,0.0
100,1.000060119,left_hip_pitch_joint,0.878,0.878,0.0
100,1.000060119,left_knee_pitch_joint,-0.13,-0.13,0.0
100,1.000060119,left_ankle_pitch_joint,0.65,0.65,0.0
100,1.000060119,left_ankle_roll_joint,0.1,0.1,0.0
101,1.010039137,right_hip_yaw_joint,0.0,0.0,0.0
101,1.010039137,right_hip_roll_joint,0.1,0.1,0.0
101,1.010039137,right_hip_pitch_joint,-0.878,-0.878,0.0
101,1.010039137,right_knee_pitch_joint,0.13,0.13,0.0
101,1.010039137,right_ankle_pitch_joint,-0.65,-0.65,0.0
101,1.010039137,right_ankle_roll_joint,-0.1,-0.1,0.0
101,1.010039137,left_hip_yaw_joint,0.0,0.0,0.0
101,1.010039137,left_hip_roll_joint,-0.1,-0.1,0.0
101,1.010039137,left_hip_pitch_joint,0.878,0.878,0.0
101,1.010039137,left_knee_pitch_joint,-0.13,-0.13,0.0
101,1.010039137,left_ankle_pitch_joint,0.65,0.65,0.0
101,1.010039137,left_ankle_roll_joint,0.1,0.1,0.0
102,1.020017023,right_hip_yaw_joint,0.0,0.0,0.0
102,1.020017023,right_hip_roll_joint,0.1,0.1,0.0
102,1.020017023,right_hip_pitch_joint,-0.878,-0.878,0.0
102,1.020017023,right_knee_pitch_joint,0.13,0.13,0.0
102,1.020017023,right_ankle_pitch_joint,-0.65,-0.65,0.0
102,1.020017023,right_ankle_roll_joint,-0.1,-0.1,0.0
102,1.020017023,left_hip_yaw_joint,0.0,0.0,0.0
102,1.020017023,left_hip_roll_joint,-0.1,-0.1,0.0
102,1.020017023,left_hip_pitch_joint,0.878,0.878,0.0
102,1.020017023,left_knee_pitch_joint,-0.13,-0.13,0.0
102,1.020017023,left_ankle_pitch_joint,0.65,0.65,0.0
102,1.020017023,left_ankle_roll_joint,0.1,0.1,0.0
103,1.030061117,right_hip_yaw_joint,0.0,0.0,0.0
103,1.030061117,right_hip_roll_joint,0.1,0.1,0.0
103,1.030061117,right_hip_pitch_joint,-0.878,-0.878,0.0
103,1.030061117,right_knee_pitch_joint,0.13,0.13,0.0
103,1.030061117,right_ankle_pitch_joint,-0.65,-0.65,0.0
103,1.030061117,right_ankle_roll_joint,-0.1,-0.1,0.0
103,1.030061117,left_hip_yaw_joint,0.0,0.0,0.0
103,1.030061117,left_hip_roll_joint,-0.1,-0.1,0.0
103,1.030061117,left_hip_pitch_joint,0.878,0.878,0.0
103,1.030061117,left_knee_pitch_joint,-0.13,-0.13,0.0
103,1.030061117,left_ankle_pitch_joint,0.65,0.65,0.0
103,1.030061117,left_ankle_roll_joint,0.1,0.1,0.0
104,1.040077976,right_hip_yaw_joint,0.0,0.0,0.0
104,1.040077976,right_hip_roll_joint,0.1,0.1,0.0
104,1.040077976,right_hip_pitch_joint,-0.878,-0.878,0.0
104,1.040077976,right_knee_pitch_joint,0.13,0.13,0.0
104,1.040077976,right_ankle_pitch_joint,-0.65,-0.65,0.0
104,1.040077976,right_ankle_roll_joint,-0.1,-0.1,0.0
104,1.040077976,left_hip_yaw_joint,0.0,0.0,0.0
104,1.040077976,left_hip_roll_joint,-0.1,-0.1,0.0
104,1.040077976,left_hip_pitch_joint,0.878,0.878,0.0
104,1.040077976,left_knee_pitch_joint,-0.13,-0.13,0.0
104,1.040077976,left_ankle_pitch_joint,0.65,0.65,0.0
104,1.040077976,left_ankle_roll_joint,0.1,0.1,0.0
105,1.050083976,right_hip_yaw_joint,0.0,0.0,0.0
105,1.050083976,right_hip_roll_joint,0.1,0.1,0.0
105,1.050083976,right_hip_pitch_joint,-0.878,-0.878,0.0
105,1.050083976,right_knee_pitch_joint,0.13,0.13,0.0
105,1.050083976,right_ankle_pitch_joint,-0.65,-0.65,0.0
105,1.050083976,right_ankle_roll_joint,-0.1,-0.1,0.0
105,1.050083976,left_hip_yaw_joint,0.0,0.0,0.0
105,1.050083976,left_hip_roll_joint,-0.1,-0.1,0.0
105,1.050083976,left_hip_pitch_joint,0.878,0.878,0.0
105,1.050083976,left_knee_pitch_joint,-0.13,-0.13,0.0
105,1.050083976,left_ankle_pitch_joint,0.65,0.65,0.0
105,1.050083976,left_ankle_roll_joint,0.1,0.1,0.0
106,1.060076609,right_hip_yaw_joint,0.0,0.0,0.0
106,1.060076609,right_hip_roll_joint,0.1,0.1,0.0
106,1.060076609,right_hip_pitch_joint,-0.878,-0.878,0.0
106,1.060076609,right_knee_pitch_joint,0.13,0.13,0.0
106,1.060076609,right_ankle_pitch_joint,-0.65,-0.65,0.0
106,1.060076609,right_ankle_roll_joint,-0.1,-0.1,0.0
106,1.060076609,left_hip_yaw_joint,0.0,0.0,0.0
106,1.060076609,left_hip_roll_joint,-0.1,-0.1,0.0
106,1.060076609,left_hip_pitch_joint,0.878,0.878,0.0
106,1.060076609,left_knee_pitch_joint,-0.13,-0.13,0.0
106,1.060076609,left_ankle_pitch_joint,0.65,0.65,0.0
106,1.060076609,left_ankle_roll_joint,0.1,0.1,0.0
107,1.070058153,right_hip_yaw_joint,0.0,0.0,0.0
107,1.070058153,right_hip_roll_joint,0.1,0.1,0.0
107,1.070058153,right_hip_pitch_joint,-0.878,-0.878,0.0
107,1.070058153,right_knee_pitch_joint,0.13,0.13,0.0
107,1.070058153,right_ankle_pitch_joint,-0.65,-0.65,0.0
107,1.070058153,right_ankle_roll_joint,-0.1,-0.1,0.0
107,1.070058153,left_hip_yaw_joint,0.0,0.0,0.0
107,1.070058153,left_hip_roll_joint,-0.1,-0.1,0.0
107,1.070058153,left_hip_pitch_joint,0.878,0.878,0.0
107,1.070058153,left_knee_pitch_joint,-0.13,-0.13,0.0
107,1.070058153,left_ankle_pitch_joint,0.65,0.65,0.0
107,1.070058153,left_ankle_roll_joint,0.1,0.1,0.0
108,1.080081035,right_hip_yaw_joint,0.0,0.0,0.0
108,1.080081035,right_hip_roll_joint,0.1,0.1,0.0
108,1.080081035,right_hip_pitch_joint,-0.878,-0.878,0.0
108,1.080081035,right_knee_pitch_joint,0.13,0.13,0.0
108,1.080081035,right_ankle_pitch_joint,-0.65,-0.65,0.0
108,1.080081035,right_ankle_roll_joint,-0.1,-0.1,0.0
108,1.080081035,left_hip_yaw_joint,0.0,0.0,0.0
108,1.080081035,left_hip_roll_joint,-0.1,-0.1,0.0
108,1.080081035,left_hip_pitch_joint,0.878,0.878,0.0
108,1.080081035,left_knee_pitch_joint,-0.13,-0.13,0.0
108,1.080081035,left_ankle_pitch_joint,0.65,0.65,0.0
108,1.080081035,left_ankle_roll_joint,0.1,0.1,0.0
109,1.090068562,right_hip_yaw_joint,0.0,0.0,0.0
109,1.090068562,right_hip_roll_joint,0.1,0.1,0.0
109,1.090068562,right_hip_pitch_joint,-0.878,-0.878,0.0
109,1.090068562,right_knee_pitch_joint,0.13,0.13,0.0
109,1.090068562,right_ankle_pitch_joint,-0.65,-0.65,0.0
109,1.090068562,right_ankle_roll_joint,-0.1,-0.1,0.0
109,1.090068562,left_hip_yaw_joint,0.0,0.0,0.0
109,1.090068562,left_hip_roll_joint,-0.1,-0.1,0.0
109,1.090068562,left_hip_pitch_joint,0.878,0.878,0.0
109,1.090068562,left_knee_pitch_joint,-0.13,-0.13,0.0
109,1.090068562,left_ankle_pitch_joint,0.65,0.65,0.0
109,1.090068562,left_ankle_roll_joint,0.1,0.1,0.0
110,1.100059394,right_hip_yaw_joint,0.0,0.0,0.0
110,1.100059394,right_hip_roll_joint,0.1,0.1,0.0
110,1.100059394,right_hip_pitch_joint,-0.878,-0.878,0.0
110,1.100059394,right_knee_pitch_joint,0.13,0.13,0.0
110,1.100059394,right_ankle_pitch_joint,-0.65,-0.65,0.0
110,1.100059394,right_ankle_roll_joint,-0.1,-0.1,0.0
110,1.100059394,left_hip_yaw_joint,0.0,0.0,0.0
110,1.100059394,left_hip_roll_joint,-0.1,-0.1,0.0
110,1.100059394,left_hip_pitch_joint,0.878,0.878,0.0
110,1.100059394,left_knee_pitch_joint,-0.13,-0.13,0.0
110,1.100059394,left_ankle_pitch_joint,0.65,0.65,0.0
110,1.100059394,left_ankle_roll_joint,0.1,0.1,0.0
111,1.110059331,right_hip_yaw_joint,0.0,0.0,0.0
111,1.110059331,right_hip_roll_joint,0.1,0.1,0.0
111,1.110059331,right_hip_pitch_joint,-0.878,-0.878,0.0
111,1.110059331,right_knee_pitch_joint,0.13,0.13,0.0
111,1.110059331,right_ankle_pitch_joint,-0.65,-0.65,0.0
111,1.110059331,right_ankle_roll_joint,-0.1,-0.1,0.0
111,1.110059331,left_hip_yaw_joint,0.0,0.0,0.0
111,1.110059331,left_hip_roll_joint,-0.1,-0.1,0.0
111,1.110059331,left_hip_pitch_joint,0.878,0.878,0.0
111,1.110059331,left_knee_pitch_joint,-0.13,-0.13,0.0
111,1.110059331,left_ankle_pitch_joint,0.65,0.65,0.0
111,1.110059331,left_ankle_roll_joint,0.1,0.1,0.0
112,1.120074449,right_hip_yaw_joint,0.0,0.0,0.0
112,1.120074449,right_hip_roll_joint,0.1,0.1,0.0
112,1.120074449,right_hip_pitch_joint,-0.878,-0.878,0.0
112,1.120074449,right_knee_pitch_joint,0.13,0.13,0.0
112,1.120074449,right_ankle_pitch_joint,-0.65,-0.65,0.0
112,1.120074449,right_ankle_roll_joint,-0.1,-0.1,0.0
112,1.120074449,left_hip_yaw_joint,0.0,0.0,0.0
112,1.120074449,left_hip_roll_joint,-0.1,-0.1,0.0
112,1.120074449,left_hip_pitch_joint,0.878,0.878,0.0
112,1.120074449,left_knee_pitch_joint,-0.13,-0.13,0.0
112,1.120074449,left_ankle_pitch_joint,0.65,0.65,0.0
112,1.120074449,left_ankle_roll_joint,0.1,0.1,0.0
113,1.130087521,right_hip_yaw_joint,0.0,0.0,0.0
113,1.130087521,right_hip_roll_joint,0.1,0.1,0.0
113,1.130087521,right_hip_pitch_joint,-0.878,-0.878,0.0
113,1.130087521,right_knee_pitch_joint,0.13,0.13,0.0
113,1.130087521,right_ankle_pitch_joint,-0.65,-0.65,0.0
113,1.130087521,right_ankle_roll_joint,-0.1,-0.1,0.0
113,1.130087521,left_hip_yaw_joint,0.0,0.0,0.0
113,1.130087521,left_hip_roll_joint,-0.1,-0.1,0.0
113,1.130087521,left_hip_pitch_joint,0.878,0.878,0.0
113,1.130087521,left_knee_pitch_joint,-0.13,-0.13,0.0
113,1.130087521,left_ankle_pitch_joint,0.65,0.65,0.0
113,1.130087521,left_ankle_roll_joint,0.1,0.1,0.0
114,1.140059299,right_hip_yaw_joint,0.0,0.0,0.0
114,1.140059299,right_hip_roll_joint,0.1,0.1,0.0
114,1.140059299,right_hip_pitch_joint,-0.878,-0.878,0.0
114,1.140059299,right_knee_pitch_joint,0.13,0.13,0.0
114,1.140059299,right_ankle_pitch_joint,-0.65,-0.65,0.0
114,1.140059299,right_ankle_roll_joint,-0.1,-0.1,0.0
114,1.140059299,left_hip_yaw_joint,0.0,0.0,0.0
114,1.140059299,left_hip_roll_joint,-0.1,-0.1,0.0
114,1.140059299,left_hip_pitch_joint,0.878,0.878,0.0
114,1.140059299,left_knee_pitch_joint,-0.13,-0.13,0.0
114,1.140059299,left_ankle_pitch_joint,0.65,0.65,0.0
114,1.140059299,left_ankle_roll_joint,0.1,0.1,0.0
115,1.150089304,right_hip_yaw_joint,0.0,0.0,0.0
115,1.150089304,right_hip_roll_joint,0.1,0.1,0.0
115,1.150089304,right_hip_pitch_joint,-0.878,-0.878,0.0
115,1.150089304,right_knee_pitch_joint,0.13,0.13,0.0
115,1.150089304,right_ankle_pitch_joint,-0.65,-0.65,0.0
115,1.150089304,right_ankle_roll_joint,-0.1,-0.1,0.0
